account_id,name,account_type,bank,opened_days_ago,kyc_level,owner_entity
ACC01292,Shobha Dubey,PERSONAL,BANK_A,2583,MEDIUM,ENT00910
ACC01293,Dubey Electronics,BUSINESS,BANK_B,331,HIGH,ENT00910
ACC01294,Dubey Agro Industries,BUSINESS,BANK_A,545,LOW,ENT00910
ACC01295,Jyoti Sheikh,PERSONAL,BANK_A,2523,MEDIUM,ENT00911
ACC01296,Sheikh Textiles,BUSINESS,BANK_B,775,MEDIUM,ENT00911
ACC01297,Sheikh Constructions,BUSINESS,BANK_B,111,MEDIUM,ENT00911
ACC01298,Kavita Naidu,PERSONAL,BANK_A,214,HIGH,ENT00912
ACC01299,Jaspreet Pillai & Sons,PERSONAL,BANK_A,487,MEDIUM,ENT00913
ACC01300,Pillai & Sons Traders,BUSINESS,BANK_A,3135,MEDIUM,ENT00913
ACC01301,Amit Gupta,PERSONAL,BANK_A,2269,MEDIUM,ENT00914
ACC01302,Arjun Ghosh,PERSONAL,BANK_A,3200,MEDIUM,ENT00915
ACC01303,Naveen Sengupta,PERSONAL,BANK_B,1239,LOW,ENT00916
ACC01304,Nisha Bansal,PERSONAL,BANK_B,3416,HIGH,ENT00917
ACC01305,Harleen Banerjee,PERSONAL,BANK_B,660,MEDIUM,ENT00918
ACC01306,Priya Sidhu,PERSONAL,BANK_A,1465,HIGH,ENT00919
ACC01307,Sidhu Distributors,BUSINESS,BANK_A,174,MEDIUM,ENT00919
ACC01308,Sidhu Constructions,BUSINESS,BANK_B,3102,HIGH,ENT00919
ACC01309,Venkatesh Dhillon,PERSONAL,BANK_B,1006,MEDIUM,ENT00920
ACC01310,Aarti Kumar,PERSONAL,BANK_B,2292,HIGH,ENT00921
ACC01311,Rajwinder Saxena,PERSONAL,BANK_B,1362,HIGH,ENT00922
ACC01312,Susan Dhillon,PERSONAL,BANK_B,2084,MEDIUM,ENT00923
ACC01313,Dhillon Foods,BUSINESS,BANK_A,1888,MEDIUM,ENT00923
ACC01314,Radha Malhotra,PERSONAL,BANK_A,2557,LOW,ENT00924
ACC01315,Sangeeta Ghosh,PERSONAL,BANK_A,693,MEDIUM,ENT00925
ACC01316,Ghosh Pharma,BUSINESS,BANK_B,825,MEDIUM,ENT00925
ACC01317,Pooja Verma,PERSONAL,BANK_B,947,LOW,ENT00926
ACC01318,Bhavana Kumar,PERSONAL,BANK_A,2966,MEDIUM,ENT00927
ACC01319,Kumar Foods,BUSINESS,BANK_B,3632,MEDIUM,ENT00927
ACC01320,Amit Bansal,PERSONAL,BANK_B,2216,MEDIUM,ENT00928
ACC01321,Pooja Saxena,PERSONAL,BANK_A,1847,MEDIUM,ENT00929
ACC01322,Harpreet Menon,PERSONAL,BANK_A,1369,MEDIUM,ENT00930
ACC01323,Pooja Bhatt,PERSONAL,BANK_B,2058,HIGH,ENT00931
ACC01324,Balaji Ahmed,PERSONAL,BANK_B,117,MEDIUM,ENT00932
ACC01325,Sarita Patel,PERSONAL,BANK_B,1170,HIGH,ENT00933
ACC01326,Imran Saxena,PERSONAL,BANK_A,1915,MEDIUM,ENT00934
ACC01327,Ravi Sheikh,PERSONAL,BANK_A,585,MEDIUM,ENT00935
ACC01328,Deepa Gupta,PERSONAL,BANK_A,547,MEDIUM,ENT00936
ACC01329,Gupta Constructions,BUSINESS,BANK_A,2762,LOW,ENT00936
ACC01330,Zubair Khan,PERSONAL,BANK_A,2216,HIGH,ENT00937
ACC01331,Usha Patel,PERSONAL,BANK_B,300,MEDIUM,ENT00938
ACC01332,Jyoti Tiwari,PERSONAL,BANK_B,3299,MEDIUM,ENT00939
ACC01333,Tiwari Infotech,BUSINESS,BANK_A,527,MEDIUM,ENT00939
ACC01334,Usha Chatterjee,PERSONAL,BANK_A,3570,LOW,ENT00940
ACC01335,Chatterjee Electronics,BUSINESS,BANK_B,2277,LOW,ENT00940
ACC01336,Kalpana Dhillon,PERSONAL,BANK_A,78,MEDIUM,ENT00941
ACC01337,Dhillon Exports,BUSINESS,BANK_B,1802,MEDIUM,ENT00941
ACC01338,Anjali Gill,PERSONAL,BANK_A,2777,MEDIUM,ENT00942
ACC01339,Gill Fashions,BUSINESS,BANK_B,1765,MEDIUM,ENT00942
ACC01340,Divya Naidu,PERSONAL,BANK_A,222,MEDIUM,ENT00943
ACC01341,Iyer Infotech,BUSINESS,BANK_A,1876,LOW,ENT00944
ACC01342,Anna Iyer,PERSONAL,BANK_B,1849,MEDIUM,ENT00945
ACC01343,Iyer Motors,BUSINESS,BANK_A,2769,HIGH,ENT00945
ACC01344,Preethi Brar,PERSONAL,BANK_A,3597,MEDIUM,ENT00946
ACC01345,Sunil Malik,PERSONAL,BANK_A,1468,MEDIUM,ENT00947
ACC01346,Nithya Mehta,PERSONAL,BANK_A,2870,MEDIUM,ENT00948
ACC01347,Mehta Hardware,BUSINESS,BANK_A,1109,HIGH,ENT00948
ACC01348,Mehta Agro Industries,BUSINESS,BANK_A,3020,MEDIUM,ENT00949
ACC01349,Srinivas Gupta,PERSONAL,BANK_A,1866,LOW,ENT00950
ACC01350,Gupta Agro Industries,BUSINESS,BANK_B,3222,MEDIUM,ENT00950
ACC01351,Pooja Pandey,PERSONAL,BANK_B,610,MEDIUM,ENT00951
ACC01352,Pandey Electronics,BUSINESS,BANK_B,369,MEDIUM,ENT00951
ACC01353,Dinesh Sandhu,PERSONAL,BANK_A,1448,MEDIUM,ENT00952
ACC01354,Sandhu Electronics,BUSINESS,BANK_B,3033,MEDIUM,ENT00952
ACC01355,Sanjay Trivedi,PERSONAL,BANK_A,2561,MEDIUM,ENT00953
ACC01356,Bhavana Malhotra,PERSONAL,BANK_A,515,MEDIUM,ENT00954
ACC01357,Usha Kapoor,PERSONAL,BANK_A,2593,MEDIUM,ENT00955
ACC01358,Padma Bhatt,PERSONAL,BANK_B,3408,MEDIUM,ENT00956
ACC01359,Bhavana Naidu,PERSONAL,BANK_B,1154,MEDIUM,ENT00957
ACC01360,Rajwinder Malhotra,PERSONAL,BANK_B,752,MEDIUM,ENT00958
ACC01361,Ramesh Sandhu,PERSONAL,BANK_A,1655,LOW,ENT00959
ACC01362,Karthik Mehta,PERSONAL,BANK_B,1239,MEDIUM,ENT00960
ACC01363,Sunita Desai,PERSONAL,BANK_A,89,MEDIUM,ENT00961
ACC01364,Desai Textiles,BUSINESS,BANK_A,2290,MEDIUM,ENT00961
ACC01365,Ayesha Kumar,PERSONAL,BANK_B,1197,MEDIUM,ENT00962
ACC01366,Neha Dubey,PERSONAL,BANK_A,1353,MEDIUM,ENT00963
ACC01367,Thomas Chatterjee,PERSONAL,BANK_A,268,HIGH,ENT00964
ACC01368,Karthik Iyengar,PERSONAL,BANK_A,3352,HIGH,ENT00965
ACC01369,Sanjay Iyengar,PERSONAL,BANK_A,1274,MEDIUM,ENT00966
ACC01370,Sanjay Bansal,PERSONAL,BANK_B,342,MEDIUM,ENT00967
ACC01371,Vinod Shah,PERSONAL,BANK_A,2994,MEDIUM,ENT00968
ACC01372,Sabiha Bhatt,PERSONAL,BANK_A,2709,MEDIUM,ENT00969
ACC01373,Anna Sidhu,PERSONAL,BANK_B,1217,MEDIUM,ENT00970
ACC01374,Irfan Thomas,PERSONAL,BANK_A,3254,LOW,ENT00971
ACC01375,Amandeep Chatterjee,PERSONAL,BANK_A,725,MEDIUM,ENT00972
ACC01376,Swati Gill,PERSONAL,BANK_B,88,MEDIUM,ENT00973
ACC01377,Gurpreet Agarwal,PERSONAL,BANK_A,1075,LOW,ENT00974
ACC01378,Ramesh Sandhu,PERSONAL,BANK_B,1343,MEDIUM,ENT00975
ACC01379,Sandhu Motors,BUSINESS,BANK_A,277,HIGH,ENT00975
ACC01380,Pooja Bansal,PERSONAL,BANK_A,1033,HIGH,ENT00976
ACC01381,Sunita Desai,PERSONAL,BANK_A,75,LOW,ENT00977
ACC01382,Desai Overseas,BUSINESS,BANK_A,1151,MEDIUM,ENT00977
ACC01383,Desai Enterprises,BUSINESS,BANK_B,792,MEDIUM,ENT00977
ACC01384,Sowmya Kumar,PERSONAL,BANK_B,1695,MEDIUM,ENT00978
ACC01385,Anil Reddy,PERSONAL,BANK_A,1034,MEDIUM,ENT00979
ACC01386,Ritu Pillai & Sons,PERSONAL,BANK_A,2234,HIGH,ENT00980
ACC01387,Pillai & Sons Hardware,BUSINESS,BANK_A,624,MEDIUM,ENT00980
ACC01388,Karthik Gupta,PERSONAL,BANK_B,2465,MEDIUM,ENT00981
ACC01389,Rekha Rao,PERSONAL,BANK_A,2286,MEDIUM,ENT00982
ACC01390,Manoj Patel,PERSONAL,BANK_B,1795,HIGH,ENT00983
ACC01391,Patel Distributors,BUSINESS,BANK_B,2189,MEDIUM,ENT00983
ACC01392,Dinesh Pillai & Sons,PERSONAL,BANK_A,654,MEDIUM,ENT00984
ACC01393,Pillai & Sons Agro Industries,BUSINESS,BANK_A,2121,HIGH,ENT00984
ACC01394,Pillai & Sons Infotech,BUSINESS,BANK_B,2862,LOW,ENT00984
ACC01395,Manisha Saxena,PERSONAL,BANK_B,1308,MEDIUM,ENT00985
ACC01396,Kavita Iyengar,PERSONAL,BANK_B,1374,MEDIUM,ENT00986
ACC01397,Radha Dubey,PERSONAL,BANK_A,790,LOW,ENT00987
ACC01398,Dubey Distributors,BUSINESS,BANK_B,1564,MEDIUM,ENT00987
ACC01399,Harpreet Jain,PERSONAL,BANK_A,2474,MEDIUM,ENT00988
ACC01400,Jain Retail,BUSINESS,BANK_B,1790,HIGH,ENT00988
ACC01401,Vandana Brar,PERSONAL,BANK_B,1977,MEDIUM,ENT00989
ACC01402,Lakshmi Malik,PERSONAL,BANK_B,1634,LOW,ENT00990
ACC01403,Arjun Iyer,PERSONAL,BANK_A,2200,LOW,ENT00991
ACC01404,Meena Jain,PERSONAL,BANK_A,1972,MEDIUM,ENT00992
ACC01405,Dhillon Fashions,BUSINESS,BANK_A,293,HIGH,ENT00993
ACC01406,Arjun Naidu,PERSONAL,BANK_A,2804,MEDIUM,ENT00994
ACC01407,Imran Sheikh,PERSONAL,BANK_A,1728,MEDIUM,ENT00995
ACC01408,Ajay Gupta,PERSONAL,BANK_B,1088,MEDIUM,ENT00996
ACC01409,Sanjay Dubey,PERSONAL,BANK_A,2641,MEDIUM,ENT00997
ACC01410,Dubey Foods,BUSINESS,BANK_A,472,MEDIUM,ENT00997
ACC01411,Swati Yadav,PERSONAL,BANK_A,1416,HIGH,ENT00998
ACC01412,Arjun Iyer,PERSONAL,BANK_A,1090,MEDIUM,ENT00999
ACC01413,Swati Malik,PERSONAL,BANK_A,2672,MEDIUM,ENT01000
ACC01414,Jyoti Qureshi,PERSONAL,BANK_A,832,MEDIUM,ENT01001
ACC01415,Ayesha Shah,PERSONAL,BANK_B,689,MEDIUM,ENT01002
ACC01416,Sanjay Trivedi,PERSONAL,BANK_A,1038,HIGH,ENT01003
ACC01417,Trivedi Agro Industries,BUSINESS,BANK_A,2610,MEDIUM,ENT01003
ACC01418,Trivedi Agro Industries,BUSINESS,BANK_A,3479,MEDIUM,ENT01003
ACC01419,Swati Patel,PERSONAL,BANK_A,3418,MEDIUM,ENT01004
ACC01420,Vasantha Sidhu,PERSONAL,BANK_A,1843,LOW,ENT01005
ACC01421,Prakash Nair,PERSONAL,BANK_B,1637,MEDIUM,ENT01006
ACC01422,Saxena Agro Industries,BUSINESS,BANK_B,2009,MEDIUM,ENT01007
ACC01423,Nithya Iyer,PERSONAL,BANK_B,594,MEDIUM,ENT01008
ACC01424,Manoj Chatterjee,PERSONAL,BANK_A,1680,HIGH,ENT01009
ACC01425,Chatterjee Infotech,BUSINESS,BANK_B,772,MEDIUM,ENT01009
ACC01426,Desai Agro Industries,BUSINESS,BANK_B,3052,HIGH,ENT01010
ACC01427,Joshi Constructions,BUSINESS,BANK_B,1005,HIGH,ENT01011
ACC01428,Sandeep Malhotra,PERSONAL,BANK_A,694,MEDIUM,ENT01012
ACC01429,Malhotra Textiles,BUSINESS,BANK_A,1425,MEDIUM,ENT01012
ACC01430,Anjali Bose,PERSONAL,BANK_A,89,MEDIUM,ENT01013
ACC01431,Balaji Ghosh,PERSONAL,BANK_B,3239,LOW,ENT01014
ACC01432,Ghosh Constructions,BUSINESS,BANK_B,1482,MEDIUM,ENT01014
ACC01433,Susan Bose,PERSONAL,BANK_B,546,MEDIUM,ENT01015
ACC01434,Radha Mishra,PERSONAL,BANK_A,1326,HIGH,ENT01016
ACC01435,Shreya Desai,PERSONAL,BANK_B,3647,MEDIUM,ENT01017
ACC01436,Desai Fashions,BUSINESS,BANK_B,1232,MEDIUM,ENT01017
ACC01437,Sengupta Electronics,BUSINESS,BANK_B,1795,MEDIUM,ENT01018
ACC01438,Arjun Sidhu,PERSONAL,BANK_B,1259,MEDIUM,ENT01019
ACC01439,Vijay Ghosh,PERSONAL,BANK_B,2737,MEDIUM,ENT01020
ACC01440,Deepa Yadav,PERSONAL,BANK_A,964,MEDIUM,ENT01021
ACC01441,Yadav Electronics,BUSINESS,BANK_B,1747,LOW,ENT01021
ACC01442,Anita Kumar,PERSONAL,BANK_B,3113,MEDIUM,ENT01022
ACC01443,Kumar Hardware,BUSINESS,BANK_A,887,MEDIUM,ENT01022
ACC01444,Kapoor Traders,BUSINESS,BANK_B,3433,MEDIUM,ENT01023
ACC01445,Gill Logistics,BUSINESS,BANK_A,62,MEDIUM,ENT01024
ACC01446,Sandeep Varghese,PERSONAL,BANK_B,1530,MEDIUM,ENT01025
ACC01447,Chauhan Fashions,BUSINESS,BANK_B,2953,MEDIUM,ENT01026
ACC01448,Jain Fashions,BUSINESS,BANK_B,818,LOW,ENT01027
ACC01449,Pankaj Iyer,PERSONAL,BANK_B,197,MEDIUM,ENT01028
ACC01450,Ajay Mukherjee,PERSONAL,BANK_A,1653,MEDIUM,ENT01029
ACC01451,Priya Agarwal,PERSONAL,BANK_A,2815,MEDIUM,ENT01030
ACC01452,Agarwal Agro Industries,BUSINESS,BANK_A,2311,MEDIUM,ENT01030
ACC01453,Mary Thomas,PERSONAL,BANK_A,695,HIGH,ENT01031
ACC01454,Thomas Gill,PERSONAL,BANK_A,2552,HIGH,ENT01032
ACC01455,Pankaj Malik,PERSONAL,BANK_A,709,MEDIUM,ENT01033
ACC01456,Sneha Reddy,PERSONAL,BANK_B,3507,LOW,ENT01034
ACC01457,Kalpana Dubey,PERSONAL,BANK_A,469,HIGH,ENT01035
ACC01458,Harpreet Singh,PERSONAL,BANK_A,2137,MEDIUM,ENT01036
ACC01459,Faisal Iyengar,PERSONAL,BANK_A,982,MEDIUM,ENT01037
ACC01460,Iyengar Retail,BUSINESS,BANK_A,1451,MEDIUM,ENT01037
ACC01461,Arjun Sengupta,PERSONAL,BANK_A,2653,MEDIUM,ENT01038
ACC01462,Arjun Desai,PERSONAL,BANK_A,565,MEDIUM,ENT01039
ACC01463,Desai Hardware,BUSINESS,BANK_B,3521,LOW,ENT01039
ACC01464,Usha Menon,PERSONAL,BANK_A,2321,LOW,ENT01040
ACC01465,Menon Motors,BUSINESS,BANK_B,2648,HIGH,ENT01040
ACC01466,Deepak Patel,PERSONAL,BANK_B,3446,HIGH,ENT01041
ACC01467,Patel Motors,BUSINESS,BANK_A,1366,MEDIUM,ENT01041
ACC01468,Dhillon Retail,BUSINESS,BANK_B,1486,HIGH,ENT01042
ACC01469,Kalpana Banerjee,PERSONAL,BANK_A,2750,MEDIUM,ENT01043
ACC01470,Sandeep Kumar,PERSONAL,BANK_B,848,HIGH,ENT01044
ACC01471,Anita Trivedi,PERSONAL,BANK_B,3607,MEDIUM,ENT01045
ACC01472,Trivedi Traders,BUSINESS,BANK_A,1902,MEDIUM,ENT01045
ACC01473,Kalpana Iyengar,PERSONAL,BANK_A,2957,LOW,ENT01046
ACC01474,Arun Tiwari,PERSONAL,BANK_A,3153,MEDIUM,ENT01047
ACC01475,Tiwari Pharma,BUSINESS,BANK_B,2220,MEDIUM,ENT01047
ACC01476,Srinivas Dubey,PERSONAL,BANK_B,3417,MEDIUM,ENT01048
ACC01477,Faisal Chatterjee,PERSONAL,BANK_A,879,HIGH,ENT01049
ACC01478,Sanjay Mehta,PERSONAL,BANK_B,2954,MEDIUM,ENT01050
ACC01479,Pankaj Pandey,PERSONAL,BANK_A,469,MEDIUM,ENT01051
ACC01480,Dinesh Iyengar,PERSONAL,BANK_B,1999,MEDIUM,ENT01052
ACC01481,Sneha Gupta,PERSONAL,BANK_B,3254,MEDIUM,ENT01053
ACC01482,Vandana Pandey,PERSONAL,BANK_B,3131,MEDIUM,ENT01054
ACC01483,Pandey Constructions,BUSINESS,BANK_A,205,LOW,ENT01054
ACC01484,Ramesh Pandey,PERSONAL,BANK_B,797,MEDIUM,ENT01055
ACC01485,Pandey Traders,BUSINESS,BANK_B,679,HIGH,ENT01055
ACC01486,Neha Naidu,PERSONAL,BANK_A,1760,MEDIUM,ENT01056
ACC01487,Naidu Traders,BUSINESS,BANK_A,1553,HIGH,ENT01056
ACC01488,Amandeep Desai,PERSONAL,BANK_A,3566,LOW,ENT01057
ACC01489,Desai Constructions,BUSINESS,BANK_A,3254,LOW,ENT01057
ACC01490,Imran Malhotra,PERSONAL,BANK_B,1642,HIGH,ENT01058
ACC01491,Imran Yadav,PERSONAL,BANK_A,88,HIGH,ENT01059
ACC01492,Vasantha Sidhu,PERSONAL,BANK_B,2150,MEDIUM,ENT01060
ACC01493,Rajesh Sheikh,PERSONAL,BANK_A,3068,MEDIUM,ENT01061
ACC01494,Sheikh Exports,BUSINESS,BANK_A,820,HIGH,ENT01062
ACC01495,Ravi Trivedi,PERSONAL,BANK_A,1142,MEDIUM,ENT01063
ACC01496,Trivedi Retail,BUSINESS,BANK_A,2872,MEDIUM,ENT01063
ACC01497,Pooja Desai,PERSONAL,BANK_A,3617,MEDIUM,ENT01064
ACC01498,Harleen Dubey,PERSONAL,BANK_B,669,LOW,ENT01065
ACC01499,Joseph Yadav,PERSONAL,BANK_B,1746,MEDIUM,ENT01066
ACC01500,Yadav Electronics,BUSINESS,BANK_A,1495,HIGH,ENT01066
ACC01501,Harleen Iyengar,PERSONAL,BANK_B,541,MEDIUM,ENT01067
ACC01502,Nithya Dhillon,PERSONAL,BANK_A,262,LOW,ENT01068
ACC01503,Srinivas Mukherjee,PERSONAL,BANK_B,1065,MEDIUM,ENT01069
ACC01504,Anil Reddy,PERSONAL,BANK_B,3379,MEDIUM,ENT01070
ACC01505,Reddy Foods,BUSINESS,BANK_B,208,HIGH,ENT01070
ACC01506,Jyoti Sheikh,PERSONAL,BANK_A,3412,MEDIUM,ENT01071
ACC01507,Faisal Agarwal,PERSONAL,BANK_B,2863,MEDIUM,ENT01072
ACC01508,Agarwal Motors,BUSINESS,BANK_A,842,MEDIUM,ENT01072
ACC01509,Kaur Traders,BUSINESS,BANK_B,2762,HIGH,ENT01073
ACC01510,Kavita Pandey,PERSONAL,BANK_A,685,MEDIUM,ENT01074
ACC01511,Priya Mishra,PERSONAL,BANK_A,1856,HIGH,ENT01075
ACC01512,Naveen Sheikh,PERSONAL,BANK_A,3280,MEDIUM,ENT01076
ACC01513,Ashok Menon,PERSONAL,BANK_B,533,MEDIUM,ENT01077
ACC01514,Vasantha Malik,PERSONAL,BANK_A,2640,MEDIUM,ENT01078
ACC01515,Imran Ansari,PERSONAL,BANK_A,2454,MEDIUM,ENT01079
ACC01516,Ansari Textiles,BUSINESS,BANK_B,2164,MEDIUM,ENT01079
ACC01517,Ansari Textiles,BUSINESS,BANK_A,1613,MEDIUM,ENT01079
ACC01518,Mahesh Sharma,PERSONAL,BANK_A,1679,MEDIUM,ENT01080
ACC01519,Rekha Ahmed,PERSONAL,BANK_B,475,MEDIUM,ENT01081
ACC01520,Ahmed Enterprises,BUSINESS,BANK_B,549,MEDIUM,ENT01081
ACC01521,Ashok Reddy,PERSONAL,BANK_B,307,MEDIUM,ENT01082
ACC01522,Fatima Mehta,PERSONAL,BANK_B,2101,MEDIUM,ENT01083
ACC01523,Sandeep Bhatt,PERSONAL,BANK_A,3236,MEDIUM,ENT01084
ACC01524,Bhatt Pharma,BUSINESS,BANK_B,3001,MEDIUM,ENT01084
ACC01525,Bhatt Infotech,BUSINESS,BANK_B,1869,LOW,ENT01084
ACC01526,Susan Ghosh,PERSONAL,BANK_A,2075,MEDIUM,ENT01085
ACC01527,Kiran Rao,PERSONAL,BANK_B,350,HIGH,ENT01086
ACC01528,Rao Pharma,BUSINESS,BANK_B,526,LOW,ENT01086
ACC01529,Padma Pandey,PERSONAL,BANK_A,1727,HIGH,ENT01087
ACC01530,Sandeep Mukherjee,PERSONAL,BANK_A,2875,MEDIUM,ENT01088
ACC01531,Suresh Shah,PERSONAL,BANK_A,2981,LOW,ENT01089
ACC01532,Sunil Reddy,PERSONAL,BANK_B,2950,MEDIUM,ENT01090
ACC01533,Usha Desai,PERSONAL,BANK_B,1457,MEDIUM,ENT01091
ACC01534,Zeenat Iyer,PERSONAL,BANK_A,426,HIGH,ENT01092
ACC01535,Joseph Gupta,PERSONAL,BANK_A,2362,MEDIUM,ENT01093
ACC01536,Kalpana Qureshi,PERSONAL,BANK_B,1070,HIGH,ENT01094
ACC01537,Qureshi Constructions,BUSINESS,BANK_A,522,MEDIUM,ENT01094
ACC01538,Harish Das,PERSONAL,BANK_B,2854,MEDIUM,ENT01095
ACC01539,Kritika Yadav,PERSONAL,BANK_B,2347,LOW,ENT01096
ACC01540,Pooja Pandey,PERSONAL,BANK_A,1790,MEDIUM,ENT01097
ACC01541,Pandey Overseas,BUSINESS,BANK_A,2458,MEDIUM,ENT01097
ACC01542,Pankaj Mehta,PERSONAL,BANK_A,1713,MEDIUM,ENT01098
ACC01543,Mehta Infotech,BUSINESS,BANK_B,2113,MEDIUM,ENT01098
ACC01544,Sneha Sharma,PERSONAL,BANK_B,2396,MEDIUM,ENT01099
ACC01545,Sharma Exports,BUSINESS,BANK_B,3016,HIGH,ENT01099
ACC01546,Anjali Nair,PERSONAL,BANK_B,3515,MEDIUM,ENT01100
ACC01547,Nair Distributors,BUSINESS,BANK_A,2583,MEDIUM,ENT01100
ACC01548,Brar Motors,BUSINESS,BANK_A,2439,HIGH,ENT01101
ACC01549,Ajay Nair,PERSONAL,BANK_A,1351,MEDIUM,ENT01102
ACC01550,Nair Foods,BUSINESS,BANK_A,3613,LOW,ENT01102
ACC01551,Anjali Mukherjee,PERSONAL,BANK_A,1741,HIGH,ENT01103
ACC01552,Mahesh Banerjee,PERSONAL,BANK_A,2290,LOW,ENT01104
ACC01553,Gupta Motors,BUSINESS,BANK_B,600,MEDIUM,ENT01105
ACC01554,Ravi Bose,PERSONAL,BANK_B,224,LOW,ENT01106
ACC01555,Karthik Ghosh,PERSONAL,BANK_A,1872,HIGH,ENT01107
ACC01556,Rahul Gill,PERSONAL,BANK_A,3048,MEDIUM,ENT01108
ACC01557,Gill Textiles,BUSINESS,BANK_A,817,HIGH,ENT01108
ACC01558,Anil Dhillon,PERSONAL,BANK_A,3106,LOW,ENT01109
ACC01559,Ritu Malhotra,PERSONAL,BANK_A,3258,MEDIUM,ENT01110
ACC01560,Arjun Chauhan,PERSONAL,BANK_A,1379,MEDIUM,ENT01111
ACC01561,Chauhan Motors,BUSINESS,BANK_B,1004,LOW,ENT01111
ACC01562,Sengupta Distributors,BUSINESS,BANK_B,2060,MEDIUM,ENT01112
ACC01563,Gaurav Pillai & Sons,PERSONAL,BANK_A,1939,HIGH,ENT01113
ACC01564,Pillai & Sons Distributors,BUSINESS,BANK_B,2594,MEDIUM,ENT01113
ACC01565,Deepak Yadav,PERSONAL,BANK_A,275,MEDIUM,ENT01114
ACC01566,Yadav Textiles,BUSINESS,BANK_B,716,MEDIUM,ENT01114
ACC01567,Yadav Agro Industries,BUSINESS,BANK_A,1987,MEDIUM,ENT01114
ACC01568,Yadav Infotech,BUSINESS,BANK_B,2591,MEDIUM,ENT01114
ACC01569,Ritu Sheikh,PERSONAL,BANK_A,2235,MEDIUM,ENT01115
ACC01570,Sheikh Pharma,BUSINESS,BANK_B,484,LOW,ENT01115
ACC01571,Vinod Singh,PERSONAL,BANK_B,1046,MEDIUM,ENT01116
ACC01572,Singh Traders,BUSINESS,BANK_B,1483,MEDIUM,ENT01116
ACC01573,Singh Infotech,BUSINESS,BANK_B,360,MEDIUM,ENT01116
ACC01574,Priya Menon,PERSONAL,BANK_B,2377,MEDIUM,ENT01117
ACC01575,Nitin Mehta,PERSONAL,BANK_A,1282,MEDIUM,ENT01118
ACC01576,Divya Sheikh,PERSONAL,BANK_B,2789,LOW,ENT01119
ACC01577,Sheikh Distributors,BUSINESS,BANK_A,3101,MEDIUM,ENT01119
ACC01578,Preethi Bansal,PERSONAL,BANK_A,1587,LOW,ENT01120
ACC01579,Bansal Foods,BUSINESS,BANK_B,87,LOW,ENT01120
ACC01580,Sarita Tiwari,PERSONAL,BANK_B,1840,LOW,ENT01121
ACC01581,Tiwari Exports,BUSINESS,BANK_B,2537,MEDIUM,ENT01121
ACC01582,Tiwari Logistics,BUSINESS,BANK_B,401,MEDIUM,ENT01121
ACC01583,Vasantha Mehta,PERSONAL,BANK_B,1950,HIGH,ENT01122
ACC01584,Mehta Enterprises,BUSINESS,BANK_B,1377,HIGH,ENT01122
ACC01585,Nitin Singh,PERSONAL,BANK_A,2505,MEDIUM,ENT01123
ACC01586,Divya Brar,PERSONAL,BANK_B,579,MEDIUM,ENT01124
ACC01587,Brar Hardware,BUSINESS,BANK_B,1609,LOW,ENT01124
ACC01588,Irfan Pandey,PERSONAL,BANK_A,1920,LOW,ENT01125
ACC01589,Gaurav Dubey,PERSONAL,BANK_A,2277,MEDIUM,ENT01126
ACC01590,Pooja Das,PERSONAL,BANK_A,165,MEDIUM,ENT01127
ACC01591,Karthik Khan,PERSONAL,BANK_A,361,HIGH,ENT01128
ACC01592,Deepa Kumar,PERSONAL,BANK_B,112,MEDIUM,ENT01129
ACC01593,Kumar Enterprises,BUSINESS,BANK_B,551,MEDIUM,ENT01129
ACC01594,Prakash Mehta,PERSONAL,BANK_A,2638,MEDIUM,ENT01130
ACC01595,Mehta Infotech,BUSINESS,BANK_B,201,HIGH,ENT01130
ACC01596,Mehta Overseas,BUSINESS,BANK_B,2187,MEDIUM,ENT01130
ACC01597,Mehta Logistics,BUSINESS,BANK_B,1115,LOW,ENT01130
ACC01598,Mehta Overseas,BUSINESS,BANK_A,1586,MEDIUM,ENT01130
ACC01599,Vijay Jain,PERSONAL,BANK_B,1847,MEDIUM,ENT01131
ACC01600,Jain Motors,BUSINESS,BANK_A,3568,MEDIUM,ENT01131
ACC01601,Sarita Patel,PERSONAL,BANK_B,170,MEDIUM,ENT01132
ACC01602,Manoj Saxena,PERSONAL,BANK_A,3327,MEDIUM,ENT01133
ACC01603,Saxena Enterprises,BUSINESS,BANK_A,2113,MEDIUM,ENT01133
ACC01604,Saxena Fashions,BUSINESS,BANK_B,3422,MEDIUM,ENT01133
ACC01605,Bhavana Brar,PERSONAL,BANK_B,2623,MEDIUM,ENT01134
ACC01606,Brar Traders,BUSINESS,BANK_B,705,HIGH,ENT01134
ACC01607,Anjali Reddy,PERSONAL,BANK_A,533,MEDIUM,ENT01135
ACC01608,Arjun Pandey,PERSONAL,BANK_A,2334,HIGH,ENT01136
ACC01609,Pandey Distributors,BUSINESS,BANK_A,223,LOW,ENT01136
ACC01610,Joseph Dhillon,PERSONAL,BANK_B,262,MEDIUM,ENT01137
ACC01611,Rajesh Kumar,PERSONAL,BANK_B,2991,MEDIUM,ENT01138
ACC01612,Kumar Foods,BUSINESS,BANK_A,2472,MEDIUM,ENT01138
ACC01613,Venkatesh Mukherjee,PERSONAL,BANK_B,98,HIGH,ENT01139
ACC01614,Mukherjee Foods,BUSINESS,BANK_B,2054,MEDIUM,ENT01139
