entity_key,canonical_name,phone,pan,address,num_records,num_accounts,account_ids,record_ids,has_unverified_link,is_watchlisted,rules_used
PERSON00134,GURPREET YADAV,8439946388,PQIIX5265D,"314, Colony, Kolkata, West Bengal - 300300",2,1,ACC00212,REC000334;REC000335,False,False,R0_same_account;R4_phone_and_address
PERSON00135,Kritika Chauhn,,BPILQ8842U,"256, Main Road, Ahmedabad, Gujarat - 578443",2,1,ACC00213,REC000336;REC000337,False,False,R0_same_account;R1_same_pan
PERSON00136,Priya Trievdi,8071161909,ZELAN6276P,"339, Extension, Lucknow, Uttar Pradesh - 318014",2,1,ACC00214,REC000338;REC000339,False,False,R0_same_account
PERSON00137,Rajesh Agarwal,9153307176,FTELI0097J,,2,1,ACC00215,REC000340;REC000341,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim
PERSON00138,Aarti Shah & Sons,9061674840,GEZVR0015A,"887, Extension, Nagpur, Maharashtra - 304342",2,1,ACC00216,REC000342;REC000343,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim
PERSON00139,Pillai Anita,6659748012,,"944, Main Road, Kochi, Kerala - 459895",1,1,ACC00217,REC000344,False,False,
PERSON00140,VIKRAM DUBEY,,OUIRA4509Z,"743, Extension, Madurai, Tamil Nadu - 361981",2,1,ACC00218,REC000345;REC000346,False,False,R0_same_account;R1_same_pan
PERSON00141,PADMA CHAUHAN,8550950501,MFIBN4879B,"465, Nagar, Hyderabad, Telangana - 400106",1,1,ACC00219,REC000347,False,False,
PERSON00142,Kaur Zubair,6751944763,SXYYU2077U,"233, Extension, Bengaluru, Karnataka - 110703",4,2,ACC00220;ACC00221,REC000348;REC000349;REC000350;REC000351,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00143,Z. Malhotra,7207421458,NKUAA3855P,"638, Colony, Kochi, Kerala - 422365",5,3,ACC00222;ACC00223;ACC00224,REC000352;REC000353;REC000354;REC000355;REC000356,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00144,Iyer Swati,6793095366,,"604, Layout, Surat, Gujarat - 244076",1,1,ACC00225,REC000357,False,False,
PERSON00145,Bose Neha,7940977098,EIAGL7616C,"571, Avenue, Mysuru, Karnataka - 696604",1,1,ACC00226,REC000358,False,False,
PERSON00146,Jaspreet Qureshi & Sons,9227454066,,"324, Main Road, Patna, Bihar - 640204",2,1,ACC00227,REC000359;REC000360,False,False,R0_same_account;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00147,Harish Thmoas,7618859767,APTHI5149E,"461, Main Road, Surat, Gujarat - 129785",5,3,ACC00228;ACC00229;ACC00230,REC000361;REC000362;REC000363;REC000364;REC000365,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00148,SANJAY AGARWAL,7863178557,GVPMV1879V,"471, Cross Street, Bhopal, Madhya Pradesh - 246348",2,2,ACC00231;ACC00232,REC000366;REC000367,False,False,R1_same_pan;R2_phone_and_name_sim
PERSON00149,Srinivas Ghosh & Sons,9709325134,NCCPA9784F,"168, Colony, Madurai, Tamil Nadu - 476588",3,2,ACC00233;ACC00234,REC000368;REC000369;REC000370,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00150,Sneha Agarwal,8181111611,USTEJ8478A,"488, Main Road, Chennai, Tamil Nadu - 687402",2,1,ACC00235,REC000371;REC000372,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00151,Imran Iyer,9899047710,QUTRA0238B,"697, Nagar, Mysuru, Karnataka - 467565",5,3,ACC00236;ACC00237;ACC00238,REC000373;REC000374;REC000375;REC000376;REC000377,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00152,Faisal Naidu & Sons,8511101600,HOJPQ6542X,"917, Cross Street, Mysuru, Karnataka - 495454",4,2,ACC00239;ACC00240,REC000378;REC000379;REC000380;REC000381,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00153,Malik Neha,9434973644,WDFQC3904I,"807, Layout, Patna, Bihar - 180237",4,2,ACC00241;ACC00242,REC000382;REC000383;REC000384;REC000385,False,False,R0_same_account;R1_same_pan
PERSON00154,Usha Tiwari & Sons,7778695754,VEREV2468I,"659, Main Road, Mysuru, Karnataka - 434543",4,2,ACC00243;ACC00244,REC000386;REC000387;REC000388;REC000389,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim
PERSON00155,Harleen Mukherjee,8229324848,XXAGF2913O,"929, Colony, Mysuru, Karnataka - 309666",2,1,ACC00245,REC000390;REC000391,False,False,R0_same_account;R1_same_pan
PERSON00156,MANOJ REDDY,7338571884,PRHDA7548T,"784, Colony, Pune, Maharashtra - 112875",3,2,ACC00246;ACC00247,REC000392;REC000393;REC000394,False,False,R0_same_account;R3_address_and_name_sim
PERSON00157,R. Das,7078303403,UYQQU4459C,"914, Extension, Jaipur, Rajasthan - 480679",3,2,ACC00248;ACC00249,REC000395;REC000396;REC000397,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00158,Ravi Menon & Sons,8187059310,VLLIH9048L,"634, Avenue, Kochi, Kerala - 335148",2,1,ACC00250,REC000398;REC000399,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim
PERSON00159,Iyer Vijay,8759364679,WPGKQ4549L,"259, Layout, Hyderabad, Telangana - 137206",2,1,ACC00251,REC000400;REC000401,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON00160,Mukherjee Ramesh,9821408204,TYYRZ2541G,,2,1,ACC00252,REC000402;REC000403,False,False,R0_same_account
PERSON00161,Venkatesh Singh,,NKWZL5621G,,1,1,ACC00253,REC000404,False,False,
PERSON00162,VENKATESH SINGH,9728066943,,"49, Cross Street, Ahmedabad, Gujarat - 132157",1,1,ACC00254,REC000405,False,False,
PERSON00163,Harish Sengupa,6580152398,XJSZG8662D,"694, Colony, Mysuru, Karnataka - 469813",2,1,ACC00255,REC000406;REC000407,False,False,R0_same_account;R1_same_pan
PERSON00164,I. Pandey,7000616946,,,1,1,ACC00256,REC000408,False,False,
PERSON00165,Irfan Pnadey,7000616946,NDLPF6291F,"256, Main Road, Nagpur, Maharashtra - 153934",2,1,ACC00257,REC000409;REC000410,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim
PERSON00166,Anna Naidu,6123524855,LXQMY3998M,"260, Layout, Madurai, Tamil Nadu - 134040",1,1,ACC00258,REC000411,False,False,
PERSON00167,SRINIVAS AHMED,6304080085,FVIYU5793O,"580, Avenue, Coimbatore, Tamil Nadu - 476841",1,1,ACC00259,REC000412,False,False,
PERSON00168,JOSEPH SAXENA,8357242405,GLYYT2553D,"53, Main Road, Patna, Bihar - 613422",1,1,ACC00260,REC000413,False,False,
PERSON00169,IMRAN KHAN,7916497876,LDAXT2275V,"208, Colony, Lucknow, Uttar Pradesh - 301930",2,2,ACC00261;ACC00262,REC000414;REC000415,False,False,R4_phone_and_address
PERSON00170,Jaspreet Kapoor & Sons,7750707453,AILVM2451J,"867, Avenue, Thiruvananthapuram, Kerala - 654650",4,3,ACC00263;ACC00264;ACC00265,REC000416;REC000417;REC000418;REC000419,False,False,R0_same_account;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00171,Zeenat Bhatt & Sons,6447716162,EHFVV0285P,"322, Main Road, Surat, Gujarat - 671080",2,1,ACC00266,REC000420;REC000421,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00172,Irfan Saxena & Sons,8697651064,HXICU9856L,"194, Cross Street, Madurai, Tamil Nadu - 116616",4,2,ACC00267;ACC00268,REC000422;REC000423;REC000424;REC000425,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00173,Banerjee Sarita,9232832315,,"648, Main Road, Nagpur, Maharashtra - 146851",3,2,ACC00269;ACC00270,REC000426;REC000427;REC000428,True,False,R0_same_account;R5_initials;R8_soundex
PERSON00174,VINOD KAPOOR,6220802245,RDCPX7249L,"300, Cross Street, Lucknow, Uttar Pradesh - 415391",1,1,ACC00271,REC000429,False,False,
PERSON00175,Kaur Sneha,8974358318,ZMXPA7724J,"71, Cross Street, Jaipur, Rajasthan - 200894",1,1,ACC00272,REC000430,False,False,
PERSON00176,Thomas Verma & Sons,8280245367,,"592, Nagar, Delhi, Delhi - 416793",1,1,ACC00273,REC000431,False,False,
PERSON00177,SANDEEP TIWARI,,SOBVQ6512B,"923, Layout, Delhi, Delhi - 494062",1,1,ACC00274,REC000432,False,False,
PERSON00178,Mary Vrema,9872492290,YRKMD3776M,"144, Layout, Ahmedabad, Gujarat - 402201",2,1,ACC00275,REC000433;REC000434,False,False,R0_same_account;R1_same_pan
PERSON00179,MAHESH MALHOTRA,,EHLXT5724W,"418, Avenue, Mumbai, Maharashtra - 430305",1,1,ACC00276,REC000435,False,False,
PERSON00180,Manoj Ghosh,6741182094,AWJQC4139W,"535, Nagar, Coimbatore, Tamil Nadu - 586793",2,1,ACC00277,REC000436;REC000437,False,False,R0_same_account;R4_phone_and_address
PERSON00181,Harpreet Kmuar,8231192525,JNAWD3705Q,"940, Colony, Surat, Gujarat - 586378",1,1,ACC00278,REC000438,False,False,
PERSON00182,ANIL YADAV,,WLPEP8823S,,1,1,ACC00279,REC000439,False,False,
PERSON00183,SNEHA BOSE,8953629227,TUDWP5588T,"485, Avenue, Ahmedabad, Gujarat - 381553",3,2,ACC00280;ACC00281,REC000440;REC000441;REC000442,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim
PERSON00184,LAKSHMI PILLAI & SONS,6469861108,TSVUR4740M,"316, Extension, Kochi, Kerala - 163986",3,2,ACC00282;ACC00283,REC000443;REC000444;REC000445,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00185,Mary Dhiloln,9337989836,,"756, Nagar, Hyderabad, Telangana - 609455",1,1,ACC00284,REC000446,False,False,
PERSON00186,Pandey Suresh,9576130114,UJULB6297N,"434, Cross Street, Delhi, Delhi - 350759",2,1,ACC00285,REC000447;REC000448,False,False,R0_same_account;R1_same_pan
PERSON00187,Karthik Verma & Sons,8921422868,WLMYM6315D,"605, Avenue, Nagpur, Maharashtra - 525230",3,2,ACC00286;ACC00287,REC000449;REC000450;REC000451,True,False,R0_same_account;R1_same_pan;R3_address_and_name_sim;R6_reversed
PERSON00188,Naidu Nisha,7054296078,NRRHZ4800H,"768, Cross Street, Ahmedabad, Gujarat - 679916",3,2,ACC00288;ACC00289,REC000452;REC000453;REC000454,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim
PERSON00189,Lakshmi Banejee,7416135448,ESYOP0302K,"9, Layout, Kochi, Kerala - 105057",1,1,ACC00290,REC000455,False,False,
PERSON00190,Malhotra Sowmya,9608398266,SIMKC5017H,"406, Avenue, Ahmedabad, Gujarat - 520573",1,1,ACC00291,REC000456,False,False,
PERSON00191,Gill Nitin,8669544727,SMUSZ5201I,"576, Cross Street, Hyderabad, Telangana - 177481",6,3,ACC00292;ACC00293;ACC00294,REC000457;REC000458;REC000459;REC000460;REC000461;REC000462,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address;R5_initials;R6_reversed;R8_soundex
PERSON00192,I. Agarwal,7333584962,BBYPX4102M,"365, Main Road, Thiruvananthapuram, Kerala - 501625",2,2,ACC00295;ACC00296,REC000463;REC000464,False,False,R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00193,Chauhan Anil,,DNTLI1453K,"937, Nagar, Mysuru, Karnataka - 133148",2,1,ACC00297,REC000465;REC000466,False,False,R0_same_account
PERSON00194,Sabiha Nadiu,9123154095,,"235, Cross Street, Coimbatore, Tamil Nadu - 616805",1,1,ACC00298,REC000467,False,False,
PERSON00195,Manpreet Das & Sons,8151294055,ECDXX5572Y,,1,1,ACC00299,REC000468,False,False,
PERSON00196,Muthu Vemra,6955001639,TFPOO5274S,"56, Extension, Kolkata, West Bengal - 503497",2,1,ACC00300,REC000469;REC000470,False,False,R0_same_account;R1_same_pan
PERSON00197,MANOJ MENON,,MBYGG6698F,"207, Avenue, Chennai, Tamil Nadu - 455156",2,2,ACC00301;ACC00302,REC000471;REC000472,False,False,R1_same_pan
PERSON00198,S. Banerjee,6027560935,MKNKX3892V,"703, Avenue, Mumbai, Maharashtra - 680721",3,2,ACC00303;ACC00304,REC000473;REC000474;REC000475,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00199,PADMA VARGHESE,7506189426,MXZAH5193J,"667, Avenue, Mysuru, Karnataka - 545073",2,1,ACC00305,REC000476;REC000477,False,False,R0_same_account;R1_same_pan
PERSON00200,Amit Qureshi & Sons,8551469392,HPUCT7283T,"310, Cross Street, Thiruvananthapuram, Kerala - 639949",3,2,ACC00306;ACC00307,REC000478;REC000479;REC000480,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00201,REKHA MISHRA,9360214452,CZHAY4049E,"703, Layout, Coimbatore, Tamil Nadu - 318642",1,1,ACC00308,REC000481,False,False,
PERSON00202,Susan Shah & Sons,9747857327,NJTHR9514S,"541, Extension, Lucknow, Uttar Pradesh - 308552",2,1,ACC00309,REC000482;REC000483,False,False,R0_same_account
PERSON00203,Mukherjee Sangeeta,7057315165,WLHKK5131K,"300, Extension, Thiruvananthapuram, Kerala - 565395",2,2,ACC00310;ACC00311,REC000484;REC000485,False,False,R4_phone_and_address
PERSON00204,Balaji Das & Sons,9712503322,AWYBS7763M,"849, Cross Street, Ahmedabad, Gujarat - 393770",2,1,ACC00312,REC000486;REC000487,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00205,Geeta Rao,9097711922,LHTDV5445V,"481, Cross Street, Kochi, Kerala - 291057",2,1,ACC00313,REC000488;REC000489,False,False,R0_same_account;R1_same_pan
PERSON00206,Kritika Tiwari & Sons,9478039881,GOMJH3518F,,1,1,ACC00314,REC000490,False,False,
PERSON00207,Joseph Dhillon,6757848504,PIDFS1102V,"499, Nagar, Bhopal, Madhya Pradesh - 515571",2,1,ACC00315,REC000491;REC000492,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON00208,Srinivas Kapoor & Sons,7634668980,URJWC1405Y,"405, Layout, Lucknow, Uttar Pradesh - 664774",1,1,ACC00316,REC000493,False,False,
PERSON00209,Sengupta Jaspreet,9204295850,PZXWP6337M,"777, Cross Street, Chandigarh, Punjab - 413400",3,2,ACC00317;ACC00318,REC000494;REC000495;REC000496,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim;R4_phone_and_address
PERSON00210,Preethi Brar,8559224877,QTKMY6435B,"804, Colony, Surat, Gujarat - 309807",2,1,ACC00319,REC000497;REC000498,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim
PERSON00211,GAURAV KUMAR,7835267743,ENIPA7699J,,1,1,ACC00320,REC000499,False,False,
PERSON00212,Manisha Yadav,7724717314,,"608, Main Road, Delhi, Delhi - 246333",1,1,ACC00321,REC000500,False,False,
PERSON00213,Shobha Paetl,,TYQCG3872L,"999, Avenue, Nagpur, Maharashtra - 408895",1,1,ACC00322,REC000501,False,False,
PERSON00214,GOPAL DUBEY,6015760755,RDCWD4017G,,1,1,ACC00323,REC000502,False,False,
PERSON00215,GOPAL PILLAI & SONS,7437466719,SMZFH5249N,"116, Extension, Surat, Gujarat - 226370",2,2,ACC00324;ACC00325,REC000503;REC000504,False,False,R2_phone_and_name_sim
PERSON00216,Vinod Pillai&  Sons,7502506867,BYCQZ5034O,"425, Cross Street, Thiruvananthapuram, Kerala - 461613",1,1,ACC00326,REC000505,False,False,
PERSON00217,ARJUN DESAI,9649479315,CQOSW1000Q,"881, Cross Street, Coimbatore, Tamil Nadu - 402267",2,1,ACC00327,REC000506;REC000507,False,False,R0_same_account;R4_phone_and_address
PERSON00218,Manisha Desai & Sons,6067802049,GWULK6459H,"61, Nagar, Ahmedabad, Gujarat - 513947",4,3,ACC00328;ACC00329;ACC00330,REC000508;REC000509;REC000510;REC000511,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim
PERSON00219,Vasantha Mukherjee,7996573993,,"839, Layout, Nagpur, Maharashtra - 619462",1,1,ACC00331,REC000512,False,False,
PERSON00220,NITIN JOSHI,7615979478,EVDHZ1493P,"129, Cross Street, Hyderabad, Telangana - 421287",2,1,ACC00332,REC000513;REC000514,False,False,R0_same_account;R1_same_pan
PERSON00221,Das Gopal,7059503790,ERQSC0869C,"738, Layout, Nagpur, Maharashtra - 684088",9,5,ACC00333;ACC00334;ACC00335;ACC00336;ACC00337,REC000515;REC000516;REC000517;REC000518;REC000519;REC000520;REC000521;REC000522;REC000523,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address;R5_initials
PERSON00222,Shreya Bose,9032008304,HIRKS6674W,"256, Cross Street, Lucknow, Uttar Pradesh - 130910",2,1,ACC00338,REC000524;REC000525,False,False,R0_same_account;R1_same_pan
PERSON00223,Harpreet Trivedi,6873672387,XYACN6091I,"793, Nagar, Bhopal, Madhya Pradesh - 484080",2,1,ACC00339,REC000526;REC000527,False,False,R0_same_account
PERSON00224,Geeta Pillai & Snos,7421935623,,,1,1,ACC00340,REC000528,False,False,
PERSON00225,Pillai & Sons Geeta,7421935623,COXTC4088P,"152, Colony, Bengaluru, Karnataka - 258541",1,1,ACC00341,REC000529,False,False,
PERSON00226,ZEENAT VERMA,9177801712,KYRSH7798L,"205, Colony, Chandigarh, Punjab - 663318",3,2,ACC00342;ACC00343,REC000530;REC000531;REC000532,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00227,RITU REDDY,9105642358,RBOUN6431S,"938, Avenue, Mumbai, Maharashtra - 158939",3,2,ACC00344;ACC00345,REC000533;REC000534;REC000535,False,False,R0_same_account;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address;R5_initials;R8_soundex
PERSON00228,Iyer Shobha,9328102620,RDWHZ5315H,"199, Cross Street, Pune, Maharashtra - 437795",2,2,ACC00346;ACC00347,REC000536;REC000537,False,False,R4_phone_and_address
PERSON00229,Kritika Thomas,6314845544,KSCJT5649Z,"840, Nagar, Surat, Gujarat - 679464",2,1,ACC00348,REC000538;REC000539,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON00230,AJAY THOMAS,8750221055,HHZVM3035E,"937, Layout, Delhi, Delhi - 616300",2,2,ACC00349;ACC00350,REC000540;REC000541,False,False,R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00231,Sneha Senupta,9798033891,,"808, Layout, Mumbai, Maharashtra - 623774",1,1,ACC00351,REC000542,False,False,
PERSON00232,Faisal Tivedi,6839531603,GFYOF5904J,"171, Cross Street, Surat, Gujarat - 361529",1,1,ACC00352,REC000543,False,False,
PERSON00233,JYOTI NAIR,9876528887,UICWE2876X,"56, Extension, Nagpur, Maharashtra - 211114",4,2,ACC00353;ACC00354,REC000544;REC000545;REC000546;REC000547,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON00234,Malhotra Preethi,8462673490,CNOXS3350P,"36, Avenue, Patna, Bihar - 623627",2,1,ACC00355,REC000548;REC000549,False,False,R0_same_account;R1_same_pan
PERSON00235,Thomas Brar & Sons,6506402893,MLXPQ7988X,"789, Avenue, Hyderabad, Telangana - 618223",3,2,ACC00356;ACC00357,REC000550;REC000551;REC000552,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R5_initials
PERSON00236,Mary Ansari & Sons,7295232481,SATBF8185Z,"980, Colony, Madurai, Tamil Nadu - 223904",2,1,ACC00358,REC000553;REC000554,False,False,R0_same_account
PERSON00237,S. Singh,6203076403,AUFYW6062B,"927, Main Road, Chandigarh, Punjab - 479237",1,1,ACC00359,REC000555,False,False,
PERSON00238,Sandhu Srinivas,9040271718,XQPGX5095O,"564, Avenue, Ahmedabad, Gujarat - 337950",3,2,ACC00360;ACC00361,REC000556;REC000557;REC000558,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00239,Ashok Snigh,8091967293,,,1,1,ACC00362,REC000559,False,False,
PERSON00240,Ashok Snigh,8091967293,RCVFP6437R,"129, Avenue, Chandigarh, Punjab - 106409",2,1,ACC00363,REC000560;REC000561,False,False,R0_same_account;R1_same_pan
PERSON00241,ASHOK KAUR,6699972255,UKDCL4358N,"391, Cross Street, Thiruvananthapuram, Kerala - 614755",2,1,ACC00364,REC000562;REC000563,False,False,R0_same_account;R3_address_and_name_sim
PERSON00242,Rajesh Mehta,8981346617,YQTLV0362Y,"26, Avenue, Pune, Maharashtra - 600416",2,1,ACC00365,REC000564;REC000565,False,False,R0_same_account;R1_same_pan
PERSON00243,Sandeep Khan & Sons,7109112834,WUVHG1890O,"828, Extension, Ahmedabad, Gujarat - 135893",1,1,ACC00366,REC000566,False,False,
PERSON00244,Amandeep Naidu & Sons,8046023129,KEIQJ1918C,,2,1,ACC00367,REC000567;REC000568,False,False,R0_same_account;R1_same_pan
PERSON00245,Rahul Rao & Sons,,VELRX3013T,"790, Avenue, Chandigarh, Punjab - 441071",1,1,ACC00368,REC000569,False,False,
PERSON00246,MANPREET KHAN,8356903121,,,1,1,ACC00369,REC000570,False,False,
PERSON00247,Nitin Sengupta,9498078574,DAHEA4461K,"398, Extension, Patna, Bihar - 339529",3,2,ACC00370;ACC00371,REC000571;REC000572;REC000573,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00248,Zubair Verma & Sons,9289057082,WHLPG9477G,"823, Nagar, Kolkata, West Bengal - 407987",5,3,ACC00372;ACC00373;ACC00374,REC000574;REC000575;REC000576;REC000577;REC000578,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim
PERSON00249,NAVEEN MUKHERJEE,8117539017,AZDET7514O,,2,2,ACC00375;ACC00376,REC000579;REC000580,False,False,R1_same_pan;R2_phone_and_name_sim
PERSON00250,ANJALI SHARMA,8219468060,ZAVHQ3742W,"616, Nagar, Thiruvananthapuram, Kerala - 658594",2,1,ACC00377,REC000581;REC000582,False,False,R0_same_account;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
